source,target,weight
"Cochran, T. (MS-R)","Warner, M. (VA-D)",26
"Cochran, T. (MS-R)","Risch, J. (ID-R)",58
"Cochran, T. (MS-R)","Shaheen, J. (NH-D)",35
"Cochran, T. (MS-R)","Merkley, J. (OR-D)",28
"Cochran, T. (MS-R)","Bennet, M. (CO-D)",41
"Cochran, T. (MS-R)","Franken, A. (MN-D)",30
"Cochran, T. (MS-R)","Coons, C. (DE-D)",47
"Cochran, T. (MS-R)","Manchin, J. (WV-D)",30
"Cochran, T. (MS-R)","Gardner, C. (CO-R)",55
"Cochran, T. (MS-R)","Lankford, J. (OK-R)",45
"Cochran, T. (MS-R)","Scott, T. (SC-R)",52
"Cochran, T. (MS-R)","Blumenthal, R. (CT-D)",36
"Cochran, T. (MS-R)","Rubio, M. (FL-R)",53
"Cochran, T. (MS-R)","Paul, R. (KY-R)",34
"Cochran, T. (MS-R)","Ayotte, K. (NH-R)",67
"Cochran, T. (MS-R)","Hoeven, J. (ND-R)",53
"Cochran, T. (MS-R)","Lee, M. (UT-R)",33
"Cochran, T. (MS-R)","Johnson, R. (WI-R)",46
"Cochran, T. (MS-R)","Schatz, B. (HI-D)",24
"Cochran, T. (MS-R)","Cotton, T. (AR-R)",56
"Cochran, T. (MS-R)","Warren, E. (MA-D)",18
"Cochran, T. (MS-R)","King, A. (ME-I)",36
"Cochran, T. (MS-R)","Daines, S. (MT-R)",62
"Cochran, T. (MS-R)","Heitkamp, H. (ND-D)",36
"Cochran, T. (MS-R)","Fischer, D. (NE-R)",56
"Cochran, T. (MS-R)","Cruz, T. (TX-R)",35
"Cochran, T. (MS-R)","Kaine, T. (VA-D)",20
"Cochran, T. (MS-R)","Booker, C. (NJ-D)",23
"Cochran, T. (MS-R)","Sullivan, D. (AK-R)",43
"Cochran, T. (MS-R)","Perdue, D. (GA-R)",51
"Cochran, T. (MS-R)","Ernst, J. (IA-R)",48
"Cochran, T. (MS-R)","Tillis, T. (NC-R)",43
"Cochran, T. (MS-R)","Rounds, M. (SD-R)",57
"Cochran, T. (MS-R)","Sasse, B. (NE-R)",27
"Collins, S. (ME-R)","Cornyn, J. (TX-R)",46
"Collins, S. (ME-R)","Crapo, M. (ID-R)",55
"Collins, S. (ME-R)","Durbin, R. (IL-D)",66
"Collins, S. (ME-R)","Enzi, M. (WY-R)",36
"Collins, S. (ME-R)","Feinstein, D. (CA-D)",70
"Collins, S. (ME-R)","Graham, L. (SC-R)",53
"Collins, S. (ME-R)","Grassley, C. (IA-R)",67
"Collins, S. (ME-R)","Hatch, O. (UT-R)",54
"Collins, S. (ME-R)","Inhofe, J. (OK-R)",48
"Collins, S. (ME-R)","Leahy, P. (VT-D)",59
"Collins, S. (ME-R)","McCain, J. (AZ-R)",43
"Collins, S. (ME-R)","McConnell, M. (KY-R)",17
"Collins, S. (ME-R)","Mikulski, B. (MD-D)",49
"Collins, S. (ME-R)","Murkowski, L. (AK-R)",73
"Collins, S. (ME-R)","Murray, P. (WA-D)",62
"Collins, S. (ME-R)","Nelson, B. (FL-D)",42
"Collins, S. (ME-R)","Reed, J. (RI-D)",47
"Collins, S. (ME-R)","Reid, H. (NV-D)",12
"Collins, S. (ME-R)","Roberts, P. (KS-R)",66
"Collins, S. (ME-R)","Schumer, C. (NY-D)",82
"Collins, S. (ME-R)","Sessions, J. (AL-R)",27
"Collins, S. (ME-R)","Shelby, R. (AL-R)",16
"Collins, S. (ME-R)","Stabenow, D. (MI-D)",77
"Collins, S. (ME-R)","Wyden, R. (OR-D)",50
"Collins, S. (ME-R)","Baldwin, T. (WI-D)",80
"Collins, S. (ME-R)","Blunt, R. (MO-R)",85
"Collins, S. (ME-R)","Boozman, J. (AR-R)",71
"Collins, S. (ME-R)","Brown, S. (OH-D)",70
"Collins, S. (ME-R)","Burr, R. (NC-R)",63
"Collins, S. (ME-R)","Capito, S. (WV-R)",83
"Collins, S. (ME-R)","Cardin, B. (MD-D)",60
"Collins, S. (ME-R)","Flake, J. (AZ-R)",43
"Collins, S. (ME-R)","Isakson, J. (GA-R)",65
"Collins, S. (ME-R)","Kirk, M. (IL-R)",105
"Collins, S. (ME-R)","Markey, E. (MA-D)",61
"Collins, S. (ME-R)","Menéndez, R. (NJ-D)",51
"Collins, S. (ME-R)","Moran, J. (KS-R)",68
"Collins, S. (ME-R)","Portman, R. (OH-R)",75
"Collins, S. (ME-R)","Sanders, B. (VT-I)",38
"Collins, S. (ME-R)","Toomey, P. (PA-R)",46
"Collins, S. (ME-R)","Udall, T. (NM-D)",41
"Collins, S. (ME-R)","Vitter, D. (LA-R)",61
"Collins, S. (ME-R)","Wicker, R. (MS-R)",71
"Collins, S. (ME-R)","Thune, J. (SD-R)",41
"Collins, S. (ME-R)","Coats, D. (IN-R)",41
"Collins, S. (ME-R)","Murphy, C. (CT-D)",62
"Collins, S. (ME-R)","Hirono, M. (HI-D)",59
"Collins, S. (ME-R)","Donnelly, J. (IN-D)",61
"Collins, S. (ME-R)","Heller, D. (NV-R)",61
"Collins, S. (ME-R)","Gillibrand, K. (NY-D)",94
"Collins, S. (ME-R)","Klobuchar, A. (MN-D)",112
"Collins, S. (ME-R)","McCaskill, C. (MO-D)",44
"Collins, S. (ME-R)","Tester, J. (MT-D)",64
"Collins, S. (ME-R)","Casey, R. (PA-D)",69
"Collins, S. (ME-R)","Whitehouse, S. (RI-D)",68
"Collins, S. (ME-R)","Corker, B. (TN-R)",22
"Collins, S. (ME-R)","Barrasso, J. (WY-R)",40
"Collins, S. (ME-R)","Cassidy, B. (LA-R)",42
"Collins, S. (ME-R)","Heinrich, M. (NM-D)",49
"Collins, S. (ME-R)","Peters, G. (MI-D)",69
"Collins, S. (ME-R)","Warner, M. (VA-D)",52
"Collins, S. (ME-R)","Risch, J. (ID-R)",40
"Collins, S. (ME-R)","Shaheen, J. (NH-D)",102
"Collins, S. (ME-R)","Merkley, J. (OR-D)",57
"Collins, S. (ME-R)","Bennet, M. (CO-D)",72
"Collins, S. (ME-R)","Franken, A. (MN-D)",72
"Collins, S. (ME-R)","Coons, C. (DE-D)",99
"Collins, S. (ME-R)","Manchin, J. (WV-D)",47
"Collins, S. (ME-R)","Gardner, C. (CO-R)",53
"Collins, S. (ME-R)","Lankford, J. (OK-R)",32
"Collins, S. (ME-R)","Scott, T. (SC-R)",42
"Collins, S. (ME-R)","Blumenthal, R. (CT-D)",82
"Collins, S. (ME-R)","Rubio, M. (FL-R)",51
"Collins, S. (ME-R)","Paul, R. (KY-R)",20
"Collins, S. (ME-R)","Ayotte, K. (NH-R)",125
"Collins, S. (ME-R)","Hoeven, J. (ND-R)",47
"Collins, S. (ME-R)","Lee, M. (UT-R)",21
"Collins, S. (ME-R)","Johnson, R. (WI-R)",37
"Collins, S. (ME-R)","Schatz, B. (HI-D)",52
"Collins, S. (ME-R)","Cotton, T. (AR-R)",41
"Collins, S. (ME-R)","Warren, E. (MA-D)",53
"Collins, S. (ME-R)","King, A. (ME-I)",100
"Collins, S. (ME-R)","Daines, S. (MT-R)",57
"Collins, S. (ME-R)","Heitkamp, H. (ND-D)",61
"Collins, S. (ME-R)","Fischer, D. (NE-R)",43
"Collins, S. (ME-R)","Cruz, T. (TX-R)",20
"Collins, S. (ME-R)","Kaine, T. (VA-D)",43
"Collins, S. (ME-R)","Booker, C. (NJ-D)",41
"Collins, S. (ME-R)","Sullivan, D. (AK-R)",36
"Collins, S. (ME-R)","Perdue, D. (GA-R)",34
"Collins, S. (ME-R)","Ernst, J. (IA-R)",39
"Collins, S. (ME-R)","Tillis, T. (NC-R)",39
"Collins, S. (ME-R)","Rounds, M. (SD-R)",49
"Collins, S. (ME-R)","Sasse, B. (NE-R)",11
"Cornyn, J. (TX-R)","Crapo, M. (ID-R)",66
"Cornyn, J. (TX-R)","Durbin, R. (IL-D)",27
"Cornyn, J. (TX-R)","Enzi, M. (WY-R)",66
"Cornyn, J. (TX-R)","Feinstein, D. (CA-D)",38
"Cornyn, J. (TX-R)","Graham, L. (SC-R)",64
"Cornyn, J. (TX-R)","Grassley, C. (IA-R)",76
"Cornyn, J. (TX-R)","Hatch, O. (UT-R)",96
"Cornyn, J. (TX-R)","Inhofe, J. (OK-R)",92
"Cornyn, J. (TX-R)","Leahy, P. (VT-D)",25
"Cornyn, J. (TX-R)","McCain, J. (AZ-R)",61
"Cornyn, J. (TX-R)","McConnell, M. (KY-R)",52
"Cornyn, J. (TX-R)","Mikulski, B. (MD-D)",15
"Cornyn, J. (TX-R)","Murkowski, L. (AK-R)",45
"Cornyn, J. (TX-R)","Murray, P. (WA-D)",17
"Cornyn, J. (TX-R)","Nelson, B. (FL-D)",18
"Cornyn, J. (TX-R)","Reed, J. (RI-D)",8
"Cornyn, J. (TX-R)","Reid, H. (NV-D)",5
"Cornyn, J. (TX-R)","Roberts, P. (KS-R)",86
"Cornyn, J. (TX-R)","Schumer, C. (NY-D)",33
"Cornyn, J. (TX-R)","Sessions, J. (AL-R)",62
"Cornyn, J. (TX-R)","Shelby, R. (AL-R)",31
"Cornyn, J. (TX-R)","Stabenow, D. (MI-D)",17
"Cornyn, J. (TX-R)","Wyden, R. (OR-D)",18
"Cornyn, J. (TX-R)","Baldwin, T. (WI-D)",22
"Cornyn, J. (TX-R)","Blunt, R. (MO-R)",89
"Cornyn, J. (TX-R)","Boozman, J. (AR-R)",80
"Cornyn, J. (TX-R)","Brown, S. (OH-D)",18
"Cornyn, J. (TX-R)","Burr, R. (NC-R)",56
"Cornyn, J. (TX-R)","Capito, S. (WV-R)",68
"Cornyn, J. (TX-R)","Cardin, B. (MD-D)",17
"Cornyn, J. (TX-R)","Flake, J. (AZ-R)",66
"Cornyn, J. (TX-R)","Isakson, J. (GA-R)",79
"Cornyn, J. (TX-R)","Kirk, M. (IL-R)",57
"Cornyn, J. (TX-R)","Markey, E. (MA-D)",21
"Cornyn, J. (TX-R)","Menéndez, R. (NJ-D)",17
"Cornyn, J. (TX-R)","Moran, J. (KS-R)",63
"Cornyn, J. (TX-R)","Portman, R. (OH-R)",55
"Cornyn, J. (TX-R)","Sanders, B. (VT-I)",8
"Cornyn, J. (TX-R)","Toomey, P. (PA-R)",60
"Cornyn, J. (TX-R)","Udall, T. (NM-D)",22
"Cornyn, J. (TX-R)","Vitter, D. (LA-R)",78
"Cornyn, J. (TX-R)","Wicker, R. (MS-R)",73
"Cornyn, J. (TX-R)","Thune, J. (SD-R)",73
"Cornyn, J. (TX-R)","Coats, D. (IN-R)",63
"Cornyn, J. (TX-R)","Murphy, C. (CT-D)",14
"Cornyn, J. (TX-R)","Hirono, M. (HI-D)",13
"Cornyn, J. (TX-R)","Donnelly, J. (IN-D)",19
"Cornyn, J. (TX-R)","Heller, D. (NV-R)",63
"Cornyn, J. (TX-R)","Gillibrand, K. (NY-D)",24
"Cornyn, J. (TX-R)","Klobuchar, A. (MN-D)",45
"Cornyn, J. (TX-R)","McCaskill, C. (MO-D)",16
"Cornyn, J. (TX-R)","Tester, J. (MT-D)",16
"Cornyn, J. (TX-R)","Casey, R. (PA-D)",24
"Cornyn, J. (TX-R)","Whitehouse, S. (RI-D)",24
"Cornyn, J. (TX-R)","Corker, B. (TN-R)",23
"Cornyn, J. (TX-R)","Barrasso, J. (WY-R)",67
"Cornyn, J. (TX-R)","Cassidy, B. (LA-R)",56
"Cornyn, J. (TX-R)","Heinrich, M. (NM-D)",16
"Cornyn, J. (TX-R)","Peters, G. (MI-D)",21
"Cornyn, J. (TX-R)","Warner, M. (VA-D)",27
"Cornyn, J. (TX-R)","Risch, J. (ID-R)",70
"Cornyn, J. (TX-R)","Shaheen, J. (NH-D)",18
"Cornyn, J. (TX-R)","Merkley, J. (OR-D)",12
"Cornyn, J. (TX-R)","Bennet, M. (CO-D)",20
"Cornyn, J. (TX-R)","Franken, A. (MN-D)",27
"Cornyn, J. (TX-R)","Coons, C. (DE-D)",35
"Cornyn, J. (TX-R)","Manchin, J. (WV-D)",32
"Cornyn, J. (TX-R)","Gardner, C. (CO-R)",47
"Cornyn, J. (TX-R)","Lankford, J. (OK-R)",53
"Cornyn, J. (TX-R)","Scott, T. (SC-R)",69
"Cornyn, J. (TX-R)","Blumenthal, R. (CT-D)",34
"Cornyn, J. (TX-R)","Rubio, M. (FL-R)",93
"Cornyn, J. (TX-R)","Paul, R. (KY-R)",43
"Cornyn, J. (TX-R)","Ayotte, K. (NH-R)",74
"Cornyn, J. (TX-R)","Hoeven, J. (ND-R)",44
"Cornyn, J. (TX-R)","Lee, M. (UT-R)",64
"Cornyn, J. (TX-R)","Johnson, R. (WI-R)",64
"Cornyn, J. (TX-R)","Schatz, B. (HI-D)",14
"Cornyn, J. (TX-R)","Cotton, T. (AR-R)",65
"Cornyn, J. (TX-R)","Warren, E. (MA-D)",10
"Cornyn, J. (TX-R)","King, A. (ME-I)",15
"Cornyn, J. (TX-R)","Daines, S. (MT-R)",61
"Cornyn, J. (TX-R)","Heitkamp, H. (ND-D)",25
"Cornyn, J. (TX-R)","Fischer, D. (NE-R)",68
"Cornyn, J. (TX-R)","Cruz, T. (TX-R)",73
"Cornyn, J. (TX-R)","Kaine, T. (VA-D)",16
"Cornyn, J. (TX-R)","Booker, C. (NJ-D)",19
"Cornyn, J. (TX-R)","Sullivan, D. (AK-R)",40
"Cornyn, J. (TX-R)","Perdue, D. (GA-R)",73
"Cornyn, J. (TX-R)","Ernst, J. (IA-R)",48
"Cornyn, J. (TX-R)","Tillis, T. (NC-R)",72
"Cornyn, J. (TX-R)","Rounds, M. (SD-R)",66
"Cornyn, J. (TX-R)","Sasse, B. (NE-R)",34
"Crapo, M. (ID-R)","Durbin, R. (IL-D)",15
"Crapo, M. (ID-R)","Enzi, M. (WY-R)",72
"Crapo, M. (ID-R)","Feinstein, D. (CA-D)",19
"Crapo, M. (ID-R)","Graham, L. (SC-R)",48
"Crapo, M. (ID-R)","Grassley, C. (IA-R)",62
"Crapo, M. (ID-R)","Hatch, O. (UT-R)",67
"Crapo, M. (ID-R)","Inhofe, J. (OK-R)",89
"Crapo, M. (ID-R)","Leahy, P. (VT-D)",21
"Crapo, M. (ID-R)","McCain, J. (AZ-R)",62
"Crapo, M. (ID-R)","McConnell, M. (KY-R)",35
"Crapo, M. (ID-R)","Mikulski, B. (MD-D)",14
"Crapo, M. (ID-R)","Murkowski, L. (AK-R)",53
"Crapo, M. (ID-R)","Murray, P. (WA-D)",19
"Crapo, M. (ID-R)","Nelson, B. (FL-D)",23
"Crapo, M. (ID-R)","Reed, J. (RI-D)",9
"Crapo, M. (ID-R)","Reid, H. (NV-D)",4
"Crapo, M. (ID-R)","Roberts, P. (KS-R)",86
"Crapo, M. (ID-R)","Schumer, C. (NY-D)",27
"Crapo, M. (ID-R)","Sessions, J. (AL-R)",50
"Crapo, M. (ID-R)","Shelby, R. (AL-R)",31
"Crapo, M. (ID-R)","Stabenow, D. (MI-D)",26
"Crapo, M. (ID-R)","Wyden, R. (OR-D)",25
"Crapo, M. (ID-R)","Baldwin, T. (WI-D)",22
"Crapo, M. (ID-R)","Blunt, R. (MO-R)",87
"Crapo, M. (ID-R)","Boozman, J. (AR-R)",92
"Crapo, M. (ID-R)","Brown, S. (OH-D)",19
"Crapo, M. (ID-R)","Burr, R. (NC-R)",50
"Crapo, M. (ID-R)","Capito, S. (WV-R)",72
"Crapo, M. (ID-R)","Cardin, B. (MD-D)",22
"Crapo, M. (ID-R)","Flake, J. (AZ-R)",62
"Crapo, M. (ID-R)","Isakson, J. (GA-R)",86
"Crapo, M. (ID-R)","Kirk, M. (IL-R)",55
"Crapo, M. (ID-R)","Markey, E. (MA-D)",17
"Crapo, M. (ID-R)","Menéndez, R. (NJ-D)",21
"Crapo, M. (ID-R)","Moran, J. (KS-R)",86
"Crapo, M. (ID-R)","Portman, R. (OH-R)",50
"Crapo, M. (ID-R)","Sanders, B. (VT-I)",16
"Crapo, M. (ID-R)","Toomey, P. (PA-R)",55
"Crapo, M. (ID-R)","Udall, T. (NM-D)",23
"Crapo, M. (ID-R)","Vitter, D. (LA-R)",82
"Crapo, M. (ID-R)","Wicker, R. (MS-R)",79
"Crapo, M. (ID-R)","Thune, J. (SD-R)",72
"Crapo, M. (ID-R)","Coats, D. (IN-R)",56
"Crapo, M. (ID-R)","Murphy, C. (CT-D)",20
"Crapo, M. (ID-R)","Hirono, M. (HI-D)",21
"Crapo, M. (ID-R)","Donnelly, J. (IN-D)",36
"Crapo, M. (ID-R)","Heller, D. (NV-R)",69
"Crapo, M. (ID-R)","Gillibrand, K. (NY-D)",23
"Crapo, M. (ID-R)","Klobuchar, A. (MN-D)",35
"Crapo, M. (ID-R)","McCaskill, C. (MO-D)",17
"Crapo, M. (ID-R)","Tester, J. (MT-D)",39
"Crapo, M. (ID-R)","Casey, R. (PA-D)",28
"Crapo, M. (ID-R)","Whitehouse, S. (RI-D)",21
"Crapo, M. (ID-R)","Corker, B. (TN-R)",28
"Crapo, M. (ID-R)","Barrasso, J. (WY-R)",77
"Crapo, M. (ID-R)","Cassidy, B. (LA-R)",51
"Crapo, M. (ID-R)","Heinrich, M. (NM-D)",22
"Crapo, M. (ID-R)","Peters, G. (MI-D)",34
"Crapo, M. (ID-R)","Warner, M. (VA-D)",25
"Crapo, M. (ID-R)","Risch, J. (ID-R)",116
"Crapo, M. (ID-R)","Shaheen, J. (NH-D)",29
"Crapo, M. (ID-R)","Merkley, J. (OR-D)",25
"Crapo, M. (ID-R)","Bennet, M. (CO-D)",39
"Crapo, M. (ID-R)","Franken, A. (MN-D)",24
"Crapo, M. (ID-R)","Coons, C. (DE-D)",28
"Crapo, M. (ID-R)","Manchin, J. (WV-D)",38
"Crapo, M. (ID-R)","Gardner, C. (CO-R)",63
"Crapo, M. (ID-R)","Lankford, J. (OK-R)",64
"Crapo, M. (ID-R)","Scott, T. (SC-R)",69
"Crapo, M. (ID-R)","Blumenthal, R. (CT-D)",22
"Crapo, M. (ID-R)","Rubio, M. (FL-R)",68
"Crapo, M. (ID-R)","Paul, R. (KY-R)",50
"Crapo, M. (ID-R)","Ayotte, K. (NH-R)",74
"Crapo, M. (ID-R)","Hoeven, J. (ND-R)",52
"Crapo, M. (ID-R)","Lee, M. (UT-R)",61
"Crapo, M. (ID-R)","Johnson, R. (WI-R)",54
"Crapo, M. (ID-R)","Schatz, B. (HI-D)",20
"Crapo, M. (ID-R)","Cotton, T. (AR-R)",65
"Crapo, M. (ID-R)","Warren, E. (MA-D)",14
"Crapo, M. (ID-R)","King, A. (ME-I)",32
"Crapo, M. (ID-R)","Daines, S. (MT-R)",88
"Crapo, M. (ID-R)","Heitkamp, H. (ND-D)",33
"Crapo, M. (ID-R)","Fischer, D. (NE-R)",66
"Crapo, M. (ID-R)","Cruz, T. (TX-R)",60
"Crapo, M. (ID-R)","Kaine, T. (VA-D)",19
"Crapo, M. (ID-R)","Booker, C. (NJ-D)",17
"Crapo, M. (ID-R)","Sullivan, D. (AK-R)",47
"Crapo, M. (ID-R)","Perdue, D. (GA-R)",62
"Crapo, M. (ID-R)","Ernst, J. (IA-R)",47
"Crapo, M. (ID-R)","Tillis, T. (NC-R)",50
"Crapo, M. (ID-R)","Rounds, M. (SD-R)",65
"Crapo, M. (ID-R)","Sasse, B. (NE-R)",30
"Durbin, R. (IL-D)","Enzi, M. (WY-R)",18
"Durbin, R. (IL-D)","Feinstein, D. (CA-D)",112
"Durbin, R. (IL-D)","Graham, L. (SC-R)",31
"Durbin, R. (IL-D)","Grassley, C. (IA-R)",46
"Durbin, R. (IL-D)","Hatch, O. (UT-R)",24
"Durbin, R. (IL-D)","Inhofe, J. (OK-R)",15
"Durbin, R. (IL-D)","Leahy, P. (VT-D)",114
"Durbin, R. (IL-D)","McCain, J. (AZ-R)",19
"Durbin, R. (IL-D)","McConnell, M. (KY-R)",5
"Durbin, R. (IL-D)","Mikulski, B. (MD-D)",83
"Durbin, R. (IL-D)","Murkowski, L. (AK-R)",35
"Durbin, R. (IL-D)","Murray, P. (WA-D)",111
"Durbin, R. (IL-D)","Nelson, B. (FL-D)",55
"Durbin, R. (IL-D)","Reed, J. (RI-D)",105
"Durbin, R. (IL-D)","Reid, H. (NV-D)",50
"Durbin, R. (IL-D)","Roberts, P. (KS-R)",28
"Durbin, R. (IL-D)","Schumer, C. (NY-D)",130
"Durbin, R. (IL-D)","Sessions, J. (AL-R)",15
"Durbin, R. (IL-D)","Shelby, R. (AL-R)",4
"Durbin, R. (IL-D)","Stabenow, D. (MI-D)",100
"Durbin, R. (IL-D)","Wyden, R. (OR-D)",86
"Durbin, R. (IL-D)","Baldwin, T. (WI-D)",140
"Durbin, R. (IL-D)","Blunt, R. (MO-R)",48
"Durbin, R. (IL-D)","Boozman, J. (AR-R)",34
"Durbin, R. (IL-D)","Brown, S. (OH-D)",148
"Durbin, R. (IL-D)","Burr, R. (NC-R)",30
"Durbin, R. (IL-D)","Capito, S. (WV-R)",31
"Durbin, R. (IL-D)","Cardin, B. (MD-D)",103
"Durbin, R. (IL-D)","Flake, J. (AZ-R)",18
"Durbin, R. (IL-D)","Isakson, J. (GA-R)",21
"Durbin, R. (IL-D)","Kirk, M. (IL-R)",80
"Durbin, R. (IL-D)","Markey, E. (MA-D)",147
"Durbin, R. (IL-D)","Menéndez, R. (NJ-D)",99
"Durbin, R. (IL-D)","Moran, J. (KS-R)",35
"Durbin, R. (IL-D)","Portman, R. (OH-R)",29
"Durbin, R. (IL-D)","Sanders, B. (VT-I)",97
"Durbin, R. (IL-D)","Toomey, P. (PA-R)",17
"Durbin, R. (IL-D)","Udall, T. (NM-D)",82
"Durbin, R. (IL-D)","Vitter, D. (LA-R)",22
"Durbin, R. (IL-D)","Wicker, R. (MS-R)",29
"Durbin, R. (IL-D)","Thune, J. (SD-R)",14
"Durbin, R. (IL-D)","Coats, D. (IN-R)",12
"Durbin, R. (IL-D)","Murphy, C. (CT-D)",112
"Durbin, R. (IL-D)","Hirono, M. (HI-D)",119
"Durbin, R. (IL-D)","Donnelly, J. (IN-D)",42
"Durbin, R. (IL-D)","Heller, D. (NV-R)",29
"Durbin, R. (IL-D)","Gillibrand, K. (NY-D)",142
"Durbin, R. (IL-D)","Klobuchar, A. (MN-D)",123
"Durbin, R. (IL-D)","McCaskill, C. (MO-D)",56
"Durbin, R. (IL-D)","Tester, J. (MT-D)",66
"Durbin, R. (IL-D)","Casey, R. (PA-D)",88
"Durbin, R. (IL-D)","Whitehouse, S. (RI-D)",136
"Durbin, R. (IL-D)","Corker, B. (TN-R)",12
"Durbin, R. (IL-D)","Barrasso, J. (WY-R)",12
"Durbin, R. (IL-D)","Cassidy, B. (LA-R)",13
"Durbin, R. (IL-D)","Heinrich, M. (NM-D)",78
"Durbin, R. (IL-D)","Peters, G. (MI-D)",93
"Durbin, R. (IL-D)","Warner, M. (VA-D)",55
"Durbin, R. (IL-D)","Risch, J. (ID-R)",14
"Durbin, R. (IL-D)","Shaheen, J. (NH-D)",116
"Durbin, R. (IL-D)","Merkley, J. (OR-D)",122
"Durbin, R. (IL-D)","Bennet, M. (CO-D)",78
"Durbin, R. (IL-D)","Franken, A. (MN-D)",160
"Durbin, R. (IL-D)","Coons, C. (DE-D)",123
"Durbin, R. (IL-D)","Manchin, J. (WV-D)",34
"Durbin, R. (IL-D)","Gardner, C. (CO-R)",20
"Durbin, R. (IL-D)","Lankford, J. (OK-R)",4
"Durbin, R. (IL-D)","Scott, T. (SC-R)",14
"Durbin, R. (IL-D)","Blumenthal, R. (CT-D)",167
"Durbin, R. (IL-D)","Rubio, M. (FL-R)",31
"Durbin, R. (IL-D)","Paul, R. (KY-R)",9
"Durbin, R. (IL-D)","Ayotte, K. (NH-R)",49
"Durbin, R. (IL-D)","Hoeven, J. (ND-R)",18
"Durbin, R. (IL-D)","Lee, M. (UT-R)",8
"Durbin, R. (IL-D)","Johnson, R. (WI-R)",12
"Durbin, R. (IL-D)","Schatz, B. (HI-D)",97
"Durbin, R. (IL-D)","Cotton, T. (AR-R)",17
"Durbin, R. (IL-D)","Warren, E. (MA-D)",129
"Durbin, R. (IL-D)","King, A. (ME-I)",59
"Durbin, R. (IL-D)","Daines, S. (MT-R)",27
"Durbin, R. (IL-D)","Heitkamp, H. (ND-D)",58
"Durbin, R. (IL-D)","Fischer, D. (NE-R)",15
"Durbin, R. (IL-D)","Cruz, T. (TX-R)",7
"Durbin, R. (IL-D)","Kaine, T. (VA-D)",68
"Durbin, R. (IL-D)","Booker, C. (NJ-D)",96
"Durbin, R. (IL-D)","Sullivan, D. (AK-R)",17
"Durbin, R. (IL-D)","Perdue, D. (GA-R)",10
"Durbin, R. (IL-D)","Ernst, J. (IA-R)",18
"Durbin, R. (IL-D)","Tillis, T. (NC-R)",27
"Durbin, R. (IL-D)","Rounds, M. (SD-R)",24
"Durbin, R. (IL-D)","Sasse, B. (NE-R)",4
"Enzi, M. (WY-R)","Feinstein, D. (CA-D)",17
"Enzi, M. (WY-R)","Graham, L. (SC-R)",42
"Enzi, M. (WY-R)","Grassley, C. (IA-R)",52
"Enzi, M. (WY-R)","Hatch, O. (UT-R)",66
"Enzi, M. (WY-R)","Inhofe, J. (OK-R)",67
"Enzi, M. (WY-R)","Leahy, P. (VT-D)",9
"Enzi, M. (WY-R)","McCain, J. (AZ-R)",52
"Enzi, M. (WY-R)","McConnell, M. (KY-R)",36
"Enzi, M. (WY-R)","Mikulski, B. (MD-D)",12
"Enzi, M. (WY-R)","Murkowski, L. (AK-R)",40
"Enzi, M. (WY-R)","Murray, P. (WA-D)",13
"Enzi, M. (WY-R)","Nelson, B. (FL-D)",15
"Enzi, M. (WY-R)","Reed, J. (RI-D)",7
"Enzi, M. (WY-R)","Reid, H. (NV-D)",5
"Enzi, M. (WY-R)","Roberts, P. (KS-R)",80
"Enzi, M. (WY-R)","Schumer, C. (NY-D)",14
"Enzi, M. (WY-R)","Sessions, J. (AL-R)",47
"Enzi, M. (WY-R)","Shelby, R. (AL-R)",28
"Enzi, M. (WY-R)","Stabenow, D. (MI-D)",19
"Enzi, M. (WY-R)","Wyden, R. (OR-D)",20
"Enzi, M. (WY-R)","Baldwin, T. (WI-D)",21
"Enzi, M. (WY-R)","Blunt, R. (MO-R)",66
"Enzi, M. (WY-R)","Boozman, J. (AR-R)",66
"Enzi, M. (WY-R)","Brown, S. (OH-D)",14
"Enzi, M. (WY-R)","Burr, R. (NC-R)",42
"Enzi, M. (WY-R)","Capito, S. (WV-R)",54
"Enzi, M. (WY-R)","Cardin, B. (MD-D)",14
"Enzi, M. (WY-R)","Flake, J. (AZ-R)",53
"Enzi, M. (WY-R)","Isakson, J. (GA-R)",74
"Enzi, M. (WY-R)","Kirk, M. (IL-R)",45
"Enzi, M. (WY-R)","Markey, E. (MA-D)",11
"Enzi, M. (WY-R)","Menéndez, R. (NJ-D)",9
"Enzi, M. (WY-R)","Moran, J. (KS-R)",64
"Enzi, M. (WY-R)","Portman, R. (OH-R)",44
"Enzi, M. (WY-R)","Sanders, B. (VT-I)",4
"Enzi, M. (WY-R)","Toomey, P. (PA-R)",36
"Enzi, M. (WY-R)","Udall, T. (NM-D)",21
"Enzi, M. (WY-R)","Vitter, D. (LA-R)",67
"Enzi, M. (WY-R)","Wicker, R. (MS-R)",64
"Enzi, M. (WY-R)","Thune, J. (SD-R)",67
"Enzi, M. (WY-R)","Coats, D. (IN-R)",51
"Enzi, M. (WY-R)","Murphy, C. (CT-D)",20
"Enzi, M. (WY-R)","Hirono, M. (HI-D)",13
"Enzi, M. (WY-R)","Donnelly, J. (IN-D)",27
"Enzi, M. (WY-R)","Heller, D. (NV-R)",53
"Enzi, M. (WY-R)","Gillibrand, K. (NY-D)",12
"Enzi, M. (WY-R)","Klobuchar, A. (MN-D)",29
