source,target,weight,pf_alpha
733,727,194,0.143448468999989
1812,1750,21,0.143458520559761
1096,765,1615,0.143461626183878
1264,1786,88,0.143525806081084
433,860,51,0.143527922657403
984,1365,282,0.143531759786298
921,909,24,0.143586913149019
193,591,2194,0.143626686305575
691,670,91,0.143626686305575
799,2287,419,0.143754092749134
1229,2418,49,0.143802106998517
924,803,14,0.144057875689165
625,555,119,0.144194304999691
2,2698,4,0.144267463020477
1790,1260,19,0.144356903037747
1033,1034,48,0.144376554002969
259,201,264,0.144398946643692
388,415,6,0.144398946643692
1323,1405,3,0.144398946643692
568,2189,117,0.14443126398536
776,445,108,0.144501976546831
1080,1084,14,0.144554482160715
237,761,48,0.144769023485535
1724,1696,8,0.14477205242356
1573,1541,72,0.144865369824532
904,903,74,0.144899849154745
813,832,357,0.144944647743642
368,1456,116,0.144968858731508
1202,1264,691,0.145073597008851
193,813,98,0.145091867144233
208,875,170,0.145099981978228
625,647,460,0.145188019181581
1633,1631,80,0.145283922809215
1096,1504,18,0.145340074295874
1518,1053,530,0.145382352977521
266,833,52,0.145405213220792
90,126,93,0.145500390362525
204,744,77,0.145585702841671
627,1401,122,0.145648192350583
893,733,2247,0.145655171031988
700,858,1341,0.145665355077267
984,1294,294,0.145697344170834
1254,2419,513,0.145770023570117
1468,1449,5,0.14592687107854
1913,1170,4,0.14595934067617
691,2247,275,0.145991150657074
128,663,3257,0.146075784047429
1096,1573,241,0.146281804135311
648,2195,393,0.146331909331174
1264,1798,234,0.14637134587049
53,89,301,0.14641333753616
187,868,21,0.146458075420909
1201,1815,60,0.146483001637045
280,1117,133,0.146492660605375
280,256,389,0.146538327618429
1096,404,48,0.146547951993803
893,869,371,0.146599145564428
554,496,303,0.146650055829092
806,295,76,0.14666084659756
807,777,24,0.146718295429582
887,1882,8,0.146740183774187
1759,1769,413,0.146751017794711
1759,1801,300,0.146932809122765
1591,1585,238,0.146935782956236
1808,1757,46,0.147044517085552
1542,1754,35,0.147054008947852
875,1117,88,0.147111211183898
431,873,4,0.147111211183898
1073,1076,5,0.147132521184279
201,873,371,0.147134208209267
1727,1579,174,0.147185079048441
418,420,4,0.147220684417668
1762,1749,70,0.147374020889309
697,738,149,0.147384599749578
806,791,226,0.147423768664633
645,1187,1421,0.147438126140031
860,262,61,0.147450618964603
1123,2373,34,0.147497269628472
1201,1642,1291,0.147697122398594
1507,1466,44,0.14777581322162
1734,1821,98,0.147939674604706
1798,1801,16,0.147987618038059
199,2085,262,0.148026588541219
579,639,83,0.148100378183388
625,730,141,0.148120241942028
1507,2085,145,0.148235282258609
1094,1098,26,0.148241984971696
1778,1942,28,0.148299190631623
128,673,2802,0.148341727962252
875,1573,83,0.148342478953692
575,673,508,0.148454099501745
266,338,12,0.14849050687675
683,568,259,0.148539833553633
799,771,21,0.148560784969989
211,1883,7,0.148844155394698
1557,1556,37,0.148897952909945
733,493,94,0.148955370655978
1786,1827,71,0.148994472371741
754,266,121,0.149217300362189
1508,826,20,0.149295768006081
428,206,33,0.149399138895493
893,838,452,0.149479598205583
1392,1354,7,0.149625047032379
765,861,487,0.149669134139123
1323,1353,284,0.149686678929598
998,1005,219,0.149701179717468
1778,1745,369,0.149757153636771
1268,2419,370,0.149783826324117
574,505,166,0.149844880841052
1288,1286,12,0.149885020875295
1542,1780,88,0.15001708243705
1033,1013,58,0.150018911105987
875,769,77,0.150146427729677
193,280,116,0.15020110542296
204,810,117,0.150283654018111
705,612,13,0.150327071933224
193,485,52,0.15038122870151
1313,1322,61,0.150383839347076
896,905,77,0.150384977049425
4,1011,5,0.150540127896667
736,739,1380,0.150636455864348
1790,1769,114,0.150733714963246
1542,1531,268,0.150805784603793
856,829,54,0.150827460549999
292,2116,99,0.150833500540301
1727,1679,167,0.150906324077004
157,733,220,0.150969729461158
1716,1704,21,0.150987447986098
845,278,205,0.151026201623582
834,850,181,0.151094121483614
257,925,13,0.151115474643522
286,749,184,0.151206595560894
210,256,21,0.151237035567078
539,714,313,0.151313381273225
849,194,8,0.151354987582803
766,289,83,0.15140499049206
1734,1845,410,0.151437503536404
856,776,391,0.151456995653507
1548,1653,108,0.151513569284337
1809,1845,238,0.151543024569559
868,761,4,0.151778284796371
157,132,1229,0.1519663660031
167,169,42,0.152004405434123
1681,2605,2,0.152008758806618
1065,1068,296,0.15211235789376
1219,2417,49,0.152195314959457
800,785,72,0.152247488034414
647,718,4553,0.152283886340373
1306,1311,1346,0.152477832131927
336,848,25,0.152478838423377
667,584,2,0.152490569627162
185,175,1,0.152498431495425
1254,1223,383,0.152512535345704
1507,1448,92,0.152521929480187
884,282,117,0.152606513492401
31,84,15,0.152766210271883
645,875,2080,0.152885968386272
1531,1756,45,0.152896671694207
647,2216,78,0.152916419567575
150,138,117,0.152937161757715
203,433,207,0.152937955134517
1389,2525,5,0.152953734622992
506,709,331,0.152967487284033
981,973,31,0.153060504887984
1666,1664,7,0.15307040053876
204,906,208,0.153118954625551
645,597,445,0.153268302796252
965,1392,177,0.153276405042668
800,885,137,0.153303655722502
845,2302,12,0.153405553569253
1204,1206,47,0.153416493926218
31,2028,24,0.153423441677505
1092,747,65,0.153508614956364
702,741,234,0.15351815081856
554,692,354,0.153572674388581
280,252,120,0.153583824375684
806,440,54,0.153596698916442
554,546,272,0.153639599492056
16,13,4,0.153719958329944
691,650,290,0.153823124619502
1778,1775,80,0.153873527557204
1254,1225,472,0.153876322261902
451,424,17,0.153968882177088
765,773,94,0.154000507447687
1227,1745,185,0.154014504253224
904,481,146,0.154027503403654
150,47,423,0.154076991129427
280,184,231,0.154194413072339
332,328,179,0.154215646196326
1350,2490,11,0.154233494986136
575,2236,181,0.154384773131634
1095,1065,405,0.15440442413389
1064,1093,310,0.154448528581253
574,552,192,0.154521412146029
554,740,165,0.154610591711433
627,683,616,0.154617726581083
864,863,33,0.154626435008244
733,1201,334,0.154670165763669
1101,1516,213,0.154922827442004
799,282,14,0.154999475963424
754,281,9,0.154999475963424
1518,1569,658,0.155126960506602
579,1264,970,0.155149908226561
272,2110,55,0.155210528308089
280,818,28,0.155250438689949
461,1061,104,0.155302180111044
193,865,79,0.155402082059555
2318,1083,108,0.155460121840872
891,1734,868,0.155462015355961
885,431,93,0.155498518647963
476,483,88,0.155498518647963
765,434,373,0.155544191036616
1187,1219,614,0.155588719734607
929,506,188,0.155620980085816
257,443,76,0.155722811957948
965,942,223,0.15588767514176
625,1068,240,0.155979913886468
743,1507,27,0.155991776665191
658,713,2,0.156048475863525
1121,1798,102,0.156131269416146
248,891,136,0.156220810519993
861,845,155,0.156350911751048
204,529,1996,0.156384102107256
1336,1318,78,0.156523140612937
733,554,284,0.156560987802859
625,622,611,0.156638379874711
838,849,111,0.156650239255558
208,836,47,0.156656204664216
981,968,503,0.156839912700059
799,921,81,0.156942114598349
1166,1141,10,0.157008961751275
730,663,6626,0.15704248215826
1806,1759,723,0.157049529122062
769,809,140,0.157067580348344
266,882,10,0.157248020143152
875,818,23,0.15727196529796
1366,1321,249,0.157286909156821
868,848,90,0.157464749560236
904,1117,73,0.157488394063942
765,851,103,0.157511775308808
929,1417,41,0.157517171460406
199,1401,54,0.157565535673112
204,846,147,0.157605203424708
776,792,66,0.157685329506672
1587,1595,19,0.157713670824429
506,498,2532,0.157751995608964
279,250,55,0.157805341547599
754,160,45,0.157817674650738
893,208,116,0.157899317895961
1029,1028,2,0.158147036955255
340,247,7,0.158224709218981
157,884,479,0.158240092900825
1508,924,106,0.15827576773799
571,680,1390,0.158279554064977
682,660,485,0.158308788861539
1609,1604,97,0.158374079475244
481,479,32,0.15848463246466
1542,1819,17,0.158542917477917
2031,56,24,0.158549726505125
627,494,64,0.158690604775925
758,284,327,0.158753661125043
1508,1481,72,0.158800603738122
1053,1101,198,0.158819088213471
904,744,66,0.158856056205544
506,507,1361,0.1588751927054
2318,1073,16,0.158899108544248
1185,1188,7,0.158982694652011
808,809,32,0.159268246871508
891,1094,392,0.159269315936439
1201,1208,132,0.159310967034732
554,974,559,0.159437754000366
806,1548,1016,0.159464315299532
691,929,1151,0.159486134251388
1560,1098,90,0.159513620946553
1833,1758,105,0.159567755159773
292,370,62,0.159642261501073
1306,2463,88,0.159818486015181
858,855,74,0.159852579090603
102,41,10,0.159882731200723
875,906,156,0.159942199890992
700,741,422,0.160000294575292
1272,1227,522,0.160171112242698
1806,1827,430,0.16017859314065
763,211,128,0.160315935332343
1591,1593,107,0.160317022806194
847,824,90,0.160335033020848
597,2250,103,0.160340077036089
1392,1321,176,0.160344207271718
875,858,130,0.160376761253576
647,539,392,0.160381024599664
1752,1766,56,0.160392196412386
1778,1804,25,0.160443168839987
1086,1087,10,0.160550179661988
1426,1410,8,0.160586030398181
1051,1050,40,0.160610650672091
579,514,117,0.160616064292649
691,741,393,0.160664710785786
575,737,233,0.160706421533459
921,901,135,0.160937698847284
292,237,127,0.160958410343206
978,942,212,0.160965513610089
858,236,1012,0.161070681218465
1659,1288,114,0.1611189025875
128,781,201,0.161215592695443
280,351,25,0.161221487050632
157,2702,25,0.161265047787266
1542,1764,141,0.161371897584776
1374,2502,45,0.161422427779742
645,692,204,0.161531780171279
2102,283,26,0.16154567683054
856,264,395,0.161688258997151
1321,1316,326,0.161695722375613
809,841,113,0.161724669160804
157,1202,1733,0.161747429868905
554,1005,868,0.161756287540497
758,260,27,0.162007144511933
199,826,235,0.162028966292051
1093,1516,331,0.162058983865294
700,630,350,0.162094344160193
833,803,8,0.16212579836566
923,214,8,0.162275492139082
697,528,208,0.162294587287214
799,194,31,0.162305580444948
806,451,285,0.162455459421019
432,206,6,0.162534844160822
1833,1748,170,0.162549847251796
799,336,14,0.162598372409287
1609,1606,64,0.162611213809734
468,425,29,0.162699613167997
806,890,127,0.162790855577154
1571,1604,24,0.162825276255603
1808,1825,445,0.162840274467136
904,1061,84,0.162914190847238
1053,1098,74,0.163000659767093
139,682,73,0.163087931672424
554,699,215,0.163167806701278
865,1456,847,0.163233213205036
1790,1792,65,0.1633296539581
847,1435,381,0.163340022504304
1336,1333,66,0.163425988320556
1468,1504,30,0.163447482104414
1718,1675,3,0.163489347139896
506,622,332,0.163573229015722
155,94,1380,0.163678837551671
766,328,157,0.163695048940891
225,368,139,0.163851169355037
1086,2355,8,0.163863065546405
506,688,300,0.163865777099218
554,511,254,0.163921175553659
1507,1488,30,0.16398650381494
748,369,4,0.1641604289486
273,266,90,0.164202977931912
981,663,719,0.164203003096079
78,2045,32,0.164226734250442
574,139,164,0.164351851063344
1202,1573,282,0.164362239244121
739,689,119,0.164367585944727
904,1504,75,0.164383864762911
1121,1518,158,0.164435480768429
565,698,42,0.164456732783888
1083,2359,63,0.164474982604424
833,834,20,0.164499657897826
691,656,131,0.164586521767192
1261,1265,865,0.164646075288062
806,752,480,0.164648871754388
286,334,147,0.164718023385587
1495,1493,20,0.164744692199061
1201,1825,939,0.164780617039023
286,264,74,0.164795252095594
748,346,5,0.16485069640244
766,773,103,0.164852471978555
1630,1654,464,0.164862304612119
857,773,17,0.165074199457878
1268,1221,75,0.165094516261561
575,682,651,0.165244294207889
579,613,86,0.165251271871648
271,267,39,0.165276185913981
204,885,169,0.165390154832337
193,875,198,0.16541246770563
691,858,3146,0.165465522108414
67,97,5,0.165681562899243
1796,1260,30,0.165696100341043
1507,1591,93,0.16600431296189
260,256,12,0.166097229838581
797,795,6,0.166179798565208
1769,1750,42,0.166182701401389
199,1591,822,0.166218696614547
1847,1438,2,0.166227647126493
758,864,133,0.166233548747936
308,304,117,0.166244797861664
199,1570,199,0.166387069456127
884,776,45,0.166575072461493
765,845,78,0.166575583646322
571,612,109,0.166675385698577
160,161,13,0.16668184128506
1790,1196,24,0.166728222321189
875,745,147,0.16681936079012
1460,1509,125,0.166937053170117
851,834,133,0.166948590638437
833,1475,33,0.166948590638437
1998,1487,2,0.166983719878718
308,750,49,0.167020882665136
645,527,186,0.167106228095887
665,725,144,0.167192943668516
574,526,147,0.167317822453435
1096,890,96,0.167343621075336
806,992,259,0.167582682945376
203,882,165,0.167592788540136
1573,1578,621,0.167697664282336
1090,1084,39,0.167817641049238
208,1955,8,0.167826740477979
806,447,32,0.167951508053545
1336,2483,20,0.167965750890482
1095,747,97,0.168026719642732
965,2258,184,0.168029781538358
806,861,156,0.16804627030858
132,43,190,0.168055832613639
904,886,96,0.168096497868181
506,569,190,0.168112396373144
1507,1492,30,0.168112396373144
2522,1394,21,0.168201526030898
1303,2463,6,0.168278319813714
663,671,73,0.168288203908505
575,546,924,0.16833233714782
396,1987,11,0.168353724477258
160,1092,127,0.168377474630528
1790,1642,498,0.168612047106011
257,829,79,0.16869345181961
860,202,115,0.168782431433632
858,860,40,0.168840596197263
807,775,22,0.168852436182939
726,620,3,0.168950986252591
884,809,59,0.169099483449463
806,847,309,0.169104755610245
736,725,273,0.169183625001193
904,781,532,0.16921583787558
280,1808,146,0.169296488525784
571,565,263,0.169301100546005
826,848,18,0.169395158777242
571,724,2532,0.169454134893128
201,816,238,0.169454753613922
388,406,13,0.169460867166384
529,128,325,0.169494457352561
924,747,109,0.169501202544834
625,451,84,0.169522356841643
1897,992,7,0.16954190977715
1790,2643,10,0.169557885697423
431,864,240,0.16960018476535
257,744,66,0.169709986707322
236,433,186,0.169718348577106
1101,1097,2,0.169848144798268
651,2194,3162,0.169851077210001
1202,1193,103,0.16988354159056
875,1456,877,0.169943781657667
575,527,382,0.169954927090902
119,126,16,0.169995708289399
2060,1753,1116,0.170009676126218
204,813,167,0.170059915920062
766,194,67,0.170106256667773
257,849,41,0.170120384534027
618,2216,103,0.17013692494341
1625,1618,334,0.170156909716853
1827,1768,36,0.170208182984893
1734,1575,529,0.17027635709474
1788,1756,56,0.170282145561027
1438,2540,8,0.170304571888012
995,993,106,0.17037147018445
1548,1098,72,0.170448447033825
1734,1205,149,0.170795590420442
2060,1774,32,0.170809647875007
1656,1630,845,0.170915780057891
1825,1754,109,0.171001495885209
1508,745,16,0.171026142315998
736,632,2057,0.171053252196062
1353,1401,59,0.171148078772528
1764,1743,79,0.171163585748241
1666,1669,31,0.171199796588281
1733,1706,2914,0.171211451229152
1610,1624,135,0.17122860699109
791,2287,163,0.171280990543392
1121,1570,140,0.171375485019106
506,674,467,0.171449556393234
506,2174,79,0.171493255818969
1573,1604,84,0.171508871054333
771,774,70,0.171576905708282
1384,1385,7,0.17172121828579
875,2308,56,0.171754372795299
904,1068,307,0.171802693924158
193,1507,571,0.171815586259197
893,856,90,0.171834481424628
1809,2642,42,0.171835304466301
965,987,190,0.171883142244364
966,978,115,0.171883142244364
769,219,108,0.171897136004518
965,1366,322,0.172004241995692
1642,1640,400,0.172064364642189
929,554,588,0.17219540695299
203,858,61,0.17222713457651
202,206,54,0.17222713457651
687,640,16,0.172295930361111
718,618,1705,0.172301385912453
885,446,14,0.172346538365837
1829,1823,23,0.172378478524286
1808,1232,122,0.172382912994284
2195,1006,175,0.172384075001922
1095,1429,4,0.172395904653609
203,819,56,0.172397003257761
627,965,547,0.172399802332927
1542,1625,293,0.172401453693946
1428,1434,69,0.172419562062929
1113,1112,2,0.172488145061196
1790,1753,294,0.172573809405043
280,1201,926,0.172592299754916
574,702,1479,0.172611738517521
800,289,136,0.172679984798777
1833,2638,50,0.172708082262199
1313,2469,63,0.172726187642058
2060,1804,38,0.172736985320752
574,721,60,0.172765419155029
691,632,813,0.172855075921622
904,1924,28,0.172910686296094
1092,475,4,0.172919915202855
754,245,99,0.172955484026897
627,2176,159,0.172985636712546
893,800,107,0.173056502451542
758,1453,98,0.173063661587637
246,286,156,0.173086491768251
461,1508,50,0.173129770792921
1287,2431,37,0.173188201942997
627,607,94,0.173328271492483
1140,2402,8,0.173406711870852
1573,1759,153,0.173533775741399
591,527,189,0.173548094161784
691,612,171,0.173548094161784
904,849,368,0.173566803921853
858,850,144,0.173566803921853
894,1512,278,0.173587993390017
77,1894,199,0.173619156307426
365,443,147,0.173629518469925
506,1294,715,0.173642168690564
1494,1498,6,0.173642687755859
259,286,613,0.173696280623743
1341,1320,175,0.173707205442049
208,924,405,0.173721898211063
1093,1573,736,0.173781559692834
1666,1730,268,0.173850897471652
927,937,31,0.173916959111368
904,343,840,0.174056995140265
806,201,145,0.174071142612265
1796,1851,894,0.174209876301407
326,306,19,0.17421164689489
1764,1748,121,0.17425104368664
736,594,84,0.174260541759543
893,929,148,0.174268646225523
2060,1743,71,0.174312952132512
340,338,119,0.174332876631405
1189,687,744,0.174413975549977
1833,1761,445,0.174441686918041
904,2312,13,0.174441686918041
1629,1631,12,0.174441686918041
1567,1653,214,0.174467195549189
1734,1801,27,0.174512860813893
