source,target,weight,gloss_alpha,nc_score,mlf_score,pf_alpha,df_alpha,hss_score,global_score
1659,1796,100,0.557704,0.1985641892634939,12.168035838199325,0.561723513526223,0.6462921601221863,0.0,100
1659,1798,769,0.149109,0.7265439972410083,709.782712893384,0.601196603349436,0.0583278777654543,0.0486466715435259,769
1659,1805,188,0.338441,0.599774392490689,127.68317460516847,0.618411203008483,0.3705447263040112,0.0,188
1659,1806,661,0.151733,0.7676479834262355,709.782712893384,0.142330695540186,0.0720423781916873,0.6360643745427945,661
1659,1808,375,0.419901,-0.0247487282430517,0.7287202623530048,0.352931591826463,0.3905560721702613,0.0,375
1659,1809,881,0.105845,0.8255600907064037,709.782712893384,0.339218387145697,0.028240977368791,0.0625457205559619,881
1659,1815,376,0.157058,,709.782712893384,0.730194200985952,0.1084080775059305,0.9484272128749084,376
1659,1825,59,0.681909,-0.4204310399151547,3.332014664736432e-10,0.52336417977267,0.7786595497293031,0.0,59
1659,1827,147,0.356765,0.5424934776422903,82.60662425526552,0.349170593889485,0.3937928213980609,0.0,147
1659,1833,111,0.552224,-0.2589747584580799,1.3066918693337646e-06,0.564743995501992,0.6486212132279296,0.0,111
1659,1718,54,0.480073,0.6894576540493452,52.50620797791424,0.260242996601726,0.5098313473911593,0.0,54
1659,1658,7,0.889516,0.7664711055817046,11.538357972620378,0.091460346800876,0.8778508237967697,0.0,7
1668,1033,556,0.0656051,0.9723381880404064,709.782712893384,0.609888279452752,0.1887495930676801,0.0292611558156547,556
1668,1202,155,0.354714,0.6947668444963601,145.9999111174591,0.842121256634447,0.7572929759200195,0.0,155
1668,1542,181,0.303311,0.7401887104704518,197.0033203074859,0.0644778061735915,0.6571341323931548,0.0,181
1668,1662,22,0.483897,0.998476970116002,139.92969242342494,0.532548139534091,0.3333333333333333,1.0,22
1668,1663,57,0.568035,0.9946707087683424,289.76734385636763,0.564743995501992,0.6444367284874464,0.0,57
1668,1665,55,0.568765,0.9828168280622916,215.0491581438108,0.608577412578222,0.645717086469833,0.0,55
1668,1667,39,0.721593,,79.27573691476817,0.337546439383743,0.908321749344481,0.0,39
1668,1205,62,0.608236,0.7183271295588035,64.678735524896,0.928971049848758,0.8458628636868104,0.0,62
1668,1672,31,0.722149,0.9792471753764282,115.85732116534577,0.374036339044552,0.8593134622546016,0.0,31
1668,1675,30,0.389184,,137.43346823361225,0.522181998418136,0.4254027645175495,0.0,30
1668,1681,188,0.302446,0.9875150427669231,709.782712893384,0.125684681904891,0.4762203305850498,0.0,188
1668,2609,114,1.0,0.9990490011373038,709.782712893384,0.573718976748053,0.4973607127878353,1.0,114
1668,2013,16,0.0,0.9989781535452984,107.79653625668956,0.30585848842995,0.0588235294117647,1.0,16
1668,1690,24,0.496645,0.9947182476406934,124.42417957477564,0.537526197913233,0.629013079667063,0.0,24
1668,2610,66,1.0,0.9990494871832368,442.1462949460293,0.29802821151816,0.6689340068846716,1.0,66
1668,1694,41,0.484075,0.998413663016366,256.68883235455405,0.0682109436833998,0.3692307692307692,0.9996342355523042,41
1668,2611,32,0.0958445,0.9986331160925732,205.3811893470877,0.870320511495977,0.0743801652892564,1.0,32
1668,1706,316,0.174762,0.9265566999395324,709.782712893384,0.41710201170542,0.5148664447427282,0.0,316
1668,2612,26,0.377074,0.9983092640727164,162.46898538213574,0.182314806895959,0.3953488372093023,0.9996342355523044,26
1668,1716,643,0.0545615,,709.782712893384,0.385073645685032,0.1733704747055842,0.1155815654718361,643
1668,1718,89,0.298944,0.983548202220205,346.3846063082476,0.224164261028239,0.3249183124532657,0.0,89
1668,2613,27,0.716036,0.9943506796946444,138.02222334760373,0.206713452016887,0.6492417576729983,0.0,27
1668,2614,39,0.333006,0.9983788715761912,243.54696624073983,0.192001589323861,0.3809523809523809,0.9996342355523042,39
1668,1727,434,0.0821615,,709.782712893384,0.445244618018513,0.1457013999526707,0.0095098756400877,434
1668,1733,407,0.118195,,709.782712893384,0.0238205948536648,0.3514695541374709,0.0,407
1733,132,587,0.407006,0.5433022667673598,314.1900290886639,0.225357310184393,0.4061523374725034,0.0,587
1733,648,415,0.288191,-0.1231170554364186,1.1577002461299874e-05,0.369041109881106,0.6666530418379595,0.0,415
1733,733,1062,0.146876,0.4856219795488182,449.3228242035319,0.652495080869765,0.3521657807079448,0.4162399414776883,1062
1733,1007,57,0.253221,0.9811180529713324,215.453649872714,0.289495033630764,0.2294962133124803,0.0,57
1733,1009,15,0.602819,0.947408330505511,43.02055600432836,0.638756000252872,0.4734738145173923,0.0,15
1733,1010,28,0.374547,0.9724949792456672,97.40393704684251,0.633779395760429,0.3818516256944914,0.0,28
1733,1032,69,0.0388636,0.9804480667613072,256.532580723976,0.366876586102328,0.0257699097167801,1.0,69
1733,1033,847,0.161463,0.8744851199362252,709.782712893384,0.274690602682641,0.0770242297547905,0.0555961960497439,847
1733,1035,219,0.300274,,404.1201113016367,0.538725621815558,0.3226904902991524,0.0,219
1733,1044,92,0.49989,0.9418101506715784,240.40499963614903,0.339618419374189,0.5264772052501563,0.0,92
1733,1049,154,0.367667,,248.51252195720684,0.536980951878605,0.4187673702461895,0.0,154
1733,1095,661,0.191873,0.7607428261568604,709.782712893384,0.1024864231745,0.1269778773395184,0.0314557425018288,661
1733,1096,352,0.303932,0.3009711496399525,65.15199474850404,0.555057528350175,0.3285595932278456,0.0,352
1733,1187,299,0.533188,0.3952119585502869,90.00514572161025,0.556224556356125,0.6546295300006648,0.0,299
1733,1201,997,0.16278,0.7684617991539311,709.782712893384,0.866390269810981,0.0650258192499896,0.0416971470373079,997
1733,1202,1218,0.256958,0.719000920534493,709.782712893384,0.0107232330184596,0.1102201002074632,0.1927578639356254,1218
1733,1264,927,0.219283,0.6416491211015499,700.8416547327223,0.784782348403019,0.1177552813527981,0.0870519385515727,927
1733,1272,94,0.572488,0.1899381202807716,10.992736479354829,0.0845237738787108,0.6757421720523367,0.0,94
1733,1542,337,0.386904,0.2537998630297474,47.09683316475304,0.0468482178585613,0.4571053997701646,0.0,337
1733,1548,555,0.294373,0.6045538940390451,371.4159724265585,0.0351133845057929,0.2730364348220763,0.0555961960497439,555
1733,1573,208,0.506083,-0.0041371391925703,1.565828628576358,0.783035857120166,0.6482795300812046,0.0,208
1733,1579,432,0.280559,0.8410108951041,673.0786027882124,0.195611489207162,0.2762996786087813,0.0,432
1733,1598,893,0.187496,0.8566596338734532,709.782712893384,0.125958304942836,0.0945839540411179,0.057790782735918,893
1733,1614,202,0.438522,0.6510486208866884,162.94406431998937,0.607280705545762,0.5418280534486601,0.0,202
1733,1642,641,0.308885,0.7738064433229643,709.782712893384,0.444482798680039,0.2701627238345101,0.0,641
1733,1653,169,0.49132,0.0983987847539027,7.498271366446742,0.215314246505409,0.6253530102505269,0.0,169
1733,1661,157,1.0,,709.782712893384,0.516968111058138,0.669158423921877,1.0,157
1733,1663,192,0.129837,0.989496307851754,709.782712893384,0.526895354658545,0.1126543025107458,1.0,192
1733,1665,243,0.146602,0.9739611379689956,709.782712893384,0.651479842635482,0.1130187702544208,0.4191660570592538,243
1733,1667,856,0.191429,,709.782712893384,0.183668941914884,0.0971099514357699,0.5943672275054864,856
1733,1671,72,0.29249,0.9800238024462168,265.48848264038054,0.0817666594263397,0.2665483193746294,1.0,72
1733,1672,87,0.551276,0.9484524385563002,239.21774635249423,0.31301555621698,0.6398024860656686,0.0,87
1733,1676,421,0.24343,0.9802649172168348,709.782712893384,0.0234004500448196,0.178232239817029,0.9663496708119972,421
1733,1677,150,0.489196,0.9762991053081888,523.1066121113951,0.0111782422807152,0.4941672385060288,0.0,150
1733,1678,152,0.313504,0.9900244281618062,659.4316435216439,0.0333459344730345,0.2995391705069125,1.0,152
1733,1679,92,0.259448,0.9607346566433947,277.42937834201626,0.62835534567834,0.2454419371595806,0.0,92
1733,1680,82,0.00531012,0.9924650646095388,379.3955873448175,0.335025727364983,0.0786516853932584,1.0,82
1733,1681,816,0.0777724,0.9799161315664352,709.782712893384,0.709662287043002,0.022672711319839,0.5687637161667887,816
1733,1689,220,0.248565,0.9870479704111704,709.782712893384,0.674206393792698,0.2098813366012278,1.0,220
1733,1691,106,0.417277,0.9893777371296268,457.5168673086616,0.210267035683085,0.3205128205128205,0.9996342355523042,106
1733,1692,233,0.308988,,709.782712893384,0.924570582152847,0.2939393939393939,1.0,233
1733,1696,25,0.0881901,0.988881003210985,108.86252621865876,0.607844398965043,0.1170360110803323,1.0,25
1733,1698,154,1.0,0.9931043465792906,709.782712893384,0.102675842248479,0.6743277238742607,1.0,154
1733,1699,295,0.315356,0.9914904876896076,709.782712893384,0.0328036707810702,0.1850828729281768,1.0,295
1733,1700,75,0.201069,0.9838443074248616,293.18352690842823,0.354634759229124,0.3064413265306122,0.9996342355523042,75
1733,1702,223,0.863087,0.9472498867692242,597.1087821532517,0.555030217827931,0.7549883337981842,0.0,223
1733,1704,364,0.169463,0.9873043439799554,709.782712893384,0.0329604830463397,0.09222730667189,1.0,364
1733,1705,942,0.217283,0.9855163749986264,709.782712893384,0.499876232893438,0.0747016502185934,1.0,942
1733,1706,2914,0.108353,0.9424692380554732,709.782712893384,0.171211451229152,0.0015508123115199,0.1539868324798829,2914
1733,1707,27,1.0,0.9931053864841264,128.66598322371615,0.211040910524324,0.9333783792287328,1.0,27
1733,1708,66,0.500161,0.987139600100786,273.08400412592647,0.312387522571056,0.4406779661016949,0.9996342355523042,66
1733,1710,68,0.493024,0.9875448164851226,283.3008138514287,0.131045082841925,0.423728813559322,0.9996342355523042,68
1733,1714,136,1.0,,638.5413127762947,0.141629877677575,0.7061820293093635,1.0,136
1733,1716,685,0.222089,0.911580263785794,709.782712893384,0.595347390556753,0.1539140240076559,0.0310899780541331,685
1733,1718,156,0.147099,0.9349068419030232,386.599142621864,0.530997967320844,0.132740836019898,0.0,156
1733,1721,71,0.0790577,0.9923048913467478,327.99086199390393,0.672916131048388,0.0897435897435897,1.0,71
1733,1724,145,0.0221528,0.991656332074936,654.269671356776,0.0473609291973992,0.0277777777777779,1.0,145
1733,1727,617,0.122484,0.9124063293826334,709.782712893384,0.121662621909624,0.0625818761958745,0.0640087783467446,617
1733,1730,816,0.370341,0.9735827532063884,709.782712893384,0.730694242859824,0.2218433326161899,0.9937820043891732,816
1733,1731,257,0.0969925,0.9923836267326948,709.782712893384,0.782837067397864,0.0918727915194346,1.0,257
1733,575,294,0.516948,-0.215770453801192,1.2309708807909649e-11,0.723758322908322,0.6378314443293296,0.0,294
1733,1013,31,0.399042,0.9613859571567486,100.6108131940737,0.361880780482765,0.3733692415901175,0.0,31
1733,1732,63,1.0,0.9931045116090108,297.22055425317893,0.421852030778395,0.8513233322523763,1.0,63
1733,2626,147,1.0,0.9931043628454724,689.9542840732488,0.364171135738048,0.6865432772178097,1.0,147
1733,2618,269,0.326293,0.9908616243471624,709.782712893384,0.369014103104183,0.2134502923976607,1.0,269
1733,2627,57,1.0,0.9931006947206332,269.1485117318082,0.407173611062632,0.8644865935930581,1.0,57
1733,2608,100,0.448387,0.9614207814518424,299.3778216398704,0.486187275921018,0.4559867850212734,0.0,100
1733,1734,1191,0.176859,0.614130200973315,709.782712893384,0.298282182529692,0.0578123346765453,0.2827359180687637,1191
1733,1752,606,0.187518,0.6201964000239182,427.7889034356823,0.301431684562038,0.1313506143761752,0.0,606
1733,1806,449,0.20562,0.8107135592167396,620.860905091899,0.714858147159227,0.1699504271933836,0.0482809070958302,449
1733,1808,979,0.186801,0.6538686282977347,709.782712893384,0.414751214058657,0.0848091373817828,0.0,979
1733,1825,414,0.2004,0.7256722334397061,423.7807827484466,0.405367561652657,0.1699129414576262,0.0,414
1733,1353,152,0.443976,0.6237708031072345,113.10063835849196,0.29929825839796,0.5353233941667227,0.0,152
1733,1719,40,0.533632,,100.87544836221088,0.952186302629413,0.5716424898895953,0.0,40
1733,1940,37,0.0766229,0.9896919945911186,162.28320916552198,0.583086904674632,0.091135635457458,1.0,37
18,21,9,0.463529,0.9999092017033672,84.27902699864336,0.535910001640922,0.8135487115288712,0.0025603511338697,9
18,23,9,2.13507e-07,0.9998865597320304,82.30103196326048,0.516992423675459,0.7810043662027385,0.997805413313826,9
21,20,100,0.0272407,0.999888054130594,709.782712893384,0.382556602374525,0.1108820571980043,0.0029261155815654,100
21,23,60,0.0767249,0.999845717734176,514.1373729720569,0.421762692391086,0.1525093422858627,0.9985369422092172,60
21,2025,4,1.0,0.9999600569215882,40.96192643260341,0.892355979136505,0.9135663001206376,1.0,4
21,2026,6,0.992707,0.9996859547765912,50.07222865661509,0.271605990108132,0.8333333333333334,1.0,6
23,19,16,0.00549509,0.9999100142861088,147.73848866275233,0.492992897464882,0.4074074074074074,1.0,16
23,20,77,0.0543112,0.9998126561691986,643.5785549444107,0.576855980909027,0.2016597561063768,0.997805413313826,77
23,22,8,7.6549e-10,0.9998854935331886,73.32393258230285,0.730284698724503,0.5,0.997805413313826,8
23,2024,33,0.163113,0.9998134237535412,278.9739511082512,0.46485303026564,0.7105263157894737,0.0,33
23,292,20,0.442996,0.8859849765129938,42.27735446886726,0.116023476713018,0.9464048461976552,1.0,20
19,20,11,0.00780403,0.9998225032902388,95.44293456254744,0.492487967510675,0.8190062600112862,0.0,11
20,22,8,2.10309e-10,0.9998553904030067,71.47456042305468,0.438849376993233,0.5,0.0025603511338697,8
20,2024,81,0.331678,0.999912711253522,709.782712893384,0.411547479505077,0.2894736842105263,1.0,81
20,25,4,0.908936,0.8852408263595611,11.672101651506376,0.186775214214821,0.9681222926323956,0.0,4
2026,24,30,1.0,0.9999908513800974,345.705923620846,0.230215853483422,0.1666666666666666,1.0,30
292,25,183,0.215535,0.8102600724858638,256.60105355824,0.447222211285382,0.2194144106197951,0.0,183
292,26,170,0.26573,0.8877768890685185,326.8071042257133,0.803419829132744,0.280462981828708,0.0,170
292,157,1669,0.197715,0.6051231065149189,709.782712893384,0.337983433690393,0.0564880859443717,0.2827359180687637,1669
292,193,196,0.421197,-0.1136388596925891,0.0139534709156482,0.92536584434112,0.5451545620161956,0.0,196
292,196,107,0.340356,0.5206690864066309,57.00087311047408,0.332346879887068,0.3609033871025985,0.0,107
292,199,220,0.468215,-0.4579175311148386,-0.0,0.857349994364362,0.6259192866325776,0.0,220
292,201,97,0.6259,-0.2745915761089864,1.5339255663036774e-06,0.336141859706781,0.7756148526906057,0.0,97
292,203,109,0.560312,-0.3502006359587437,1.3704593015982325e-12,0.28289767341142,0.695062446399965,0.0,109
292,204,171,0.499875,-0.4107002997439734,-0.0,0.752687713271413,0.6633323330664564,0.0,171
292,208,51,0.666789,-0.2490950659329853,0.0043192110284085,0.660162741813843,0.7637930781926492,0.0,51
292,209,127,0.568451,-0.2675993422195812,4.5472284861094677e-08,0.610019483417004,0.7320213290405873,0.0,127
292,210,41,0.722736,-0.1809087891797373,0.0970901164815219,0.718709198526395,0.825729045457245,0.0,41
292,224,78,0.543498,0.6063879802695462,56.53203468742725,0.137061152995878,0.6118752820828833,0.0,78
292,225,330,0.337424,0.4216417094971979,111.02181631363185,0.45780394230466,0.408644471757723,0.0,330
292,231,209,0.0284174,,709.782712893384,0.21518693448747,0.0066276131687241,1.0,209
292,236,839,0.102384,0.7999872799076065,709.782712893384,0.0657236985654005,0.0403251323128813,0.0248719824433065,839
292,237,127,0.532493,-0.311487982986277,2.898192796904984e-11,0.160958410343206,0.6763296938657237,0.0,127
292,246,494,0.0556505,0.8351463099748552,709.782712893384,0.417397718901517,0.0241206572053348,0.0471836137527432,494
292,257,208,0.199462,0.3477946867559163,51.61540990307858,0.303499595852958,0.2011127929796867,0.0,208
292,259,434,1.0,-0.2398613168767212,-0.0,0.062036178298621,0.5942207301892609,0.0,434
292,262,203,0.0804536,0.8370712405296425,314.5337056757336,0.682053073706167,0.0639988381683459,0.0,203
292,264,163,0.301928,0.6732630852156707,142.2590410264778,0.264697380399994,0.3374048245390214,0.0,163
292,270,255,0.168015,0.8616126116361652,434.92161401726406,0.309220893653605,0.1529830727942434,0.0,255
292,273,75,0.68264,-0.4026362477116198,7.377654043266305e-12,0.728866075167371,0.8225494196018089,0.0,75
292,278,101,1.0,0.3483159838339386,27.355644506870224,0.630388955132183,0.2254392287120689,0.0,101
292,280,329,0.34222,-0.1683526303195065,9.761673324281343e-08,0.522854773981399,0.4193656938959734,0.0,329
292,282,18,0.625879,0.1192699337387006,2.9024163488320966,0.745439261498984,0.6808800473571994,0.0,18
292,286,67,0.717807,-0.7052135675306026,-0.0,0.576374841685354,0.8595004846857668,0.0,67
292,290,103,0.0889544,,333.0196017343566,0.967808375775602,0.0735779989710733,1.0,103
292,291,71,0.54141,0.4500170148486446,30.55340909773757,0.830956484558697,0.6075911077624714,0.0,71
292,2116,99,1.0,0.9905822442315416,434.73787543407707,0.150833500540301,0.7611523618011464,1.0,99
292,2117,126,1.0,,552.547336199597,0.502124596135455,0.706477014368604,1.0,126
292,2118,41,1.0,0.9905853981720508,181.48533872284557,0.581656331610931,0.8931938695848565,1.0,41
292,293,86,0.0171973,,356.9473042901041,0.43362000287546,0.0476033057851237,1.0,86
292,294,292,0.20203,,709.782712893384,0.505680971186924,0.1805120395817758,0.0087783467446964,292
292,295,477,0.109083,0.8249848699682304,696.8424466892253,0.376254908744125,0.0660285739128855,0.0102414045354791,477
292,296,246,0.0690533,,709.782712893384,0.848943001246919,0.0463908501201119,1.0,246
292,301,132,0.372939,0.5997901947886091,90.9474398853164,0.614812139344501,0.425731196607118,0.0,132
292,304,30,0.656998,,44.74514129960498,0.700221319078849,0.7110756211015048,0.0,30
292,308,417,0.229092,0.5084479275256784,197.54558692261327,0.650915667168129,0.2228047554904487,0.0,417
292,309,170,0.110222,,596.3644686439504,0.784312114761617,0.0681354242932212,1.0,170
292,1881,137,0.105702,,507.2127777950355,0.598110710684512,0.0606819401569967,1.0,137
